plotID,GPSdevice,waypoint_beg,plot_beg_UTM_E,plot_beg_UTM_N,estimatedAccuracy_beg_ft,waypoint_end,plot_end_UTM_E,plot_end_UTM_N,estimatedAccuracy_end_ft,treeNum,PILA_waypoint,PILA_UTM_E,PILA_UTM_N,estimatedAccuracy_PILA_ft,datum,zone
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,85,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,86,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,87,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,88,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,89,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,90,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,91,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,92,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,93,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,94,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,95,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,96,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,97,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,98,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,99,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,100,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,101,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,102,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,103,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,104,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,105,NA,NA,NA,NA,NAD83,11
37,66i,136,247726,4193157,1,137,247768,4193175,1,1,138,4193178,247821,4,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,2,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,3,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,4,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,5,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,32,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,33,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,34,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,35,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,36,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,37,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,38,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,39,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,40,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,41,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,42,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,43,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,44,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,45,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,46,NA,NA,NA,NA,NAD83,11
39,66sr,NA,247581,4187625,15,NA,NA,NA,NA,47,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273901,4159769,0,1,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273902,4159769,0,2,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273903,4159769,0,3,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273904,4159769,0,4,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273905,4159769,0,5,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273906,4159769,0,6,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273907,4159769,0,7,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273908,4159769,0,8,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273909,4159769,0,9,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273910,4159769,0,10,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273911,4159769,0,11,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273912,4159769,0,12,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273913,4159769,0,13,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273914,4159769,0,14,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273915,4159769,0,15,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273916,4159769,0,16,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273917,4159769,0,17,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273918,4159769,0,18,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273919,4159769,0,19,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273920,4159769,0,20,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273921,4159769,0,21,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273922,4159769,0,22,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273923,4159769,0,23,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273924,4159769,0,24,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273925,4159769,0,25,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273926,4159769,0,26,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273927,4159769,0,27,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273928,4159769,0,28,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273929,4159769,0,29,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273930,4159769,0,30,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273931,4159769,0,31,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273932,4159769,0,32,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273933,4159769,0,33,NA,NA,NA,NA,NAD83,11
4,66i,328,273814,4159760,0,331,273934,4159769,0,34,NA,NA,NA,NA,NAD83,11
41,66sr,NA,274563,4179395,10,NA,NA,NA,NA,1,99,274579,4179408,NA,NAD83,11
41,66sr,NA,274563,4179395,10,NA,NA,NA,NA,2,100,274567,4179400,NA,NAD83,11
41,66sr,NA,274563,4179395,10,NA,NA,NA,NA,3,101,274566,4179413,NA,NAD83,11
41,66sr,NA,274563,4179395,10,NA,NA,NA,NA,4,103,274147,4179273,NA,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,1,NA,NA,NA,NA,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,2,NA,NA,NA,NA,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,3,NA,NA,NA,NA,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,4,NA,4149016,268620,1,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,5,NA,4149009,268655,1,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,6,NA,4148991,268671,6,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,7,NA,4148939,268711,11,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,8,NA,NA,NA,NA,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,9,NA,4148927,268705,13,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,10,NA,4148892,268648,9,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,11,NA,4148898,268644,4,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,12,NA,4148921,268657,9,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,13,NA,4148949,268663,6,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,14,NA,4148957,268610,8,NAD83,11
43,66sr,22,268607,4149063,1,22,26807,4149063,5,15,NA,4148976,268605,4,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,1,260,4184276,245729,4,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,2,261,4184276,245728,5,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,3,262,4184278,245731,0,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,4,262,4184278,245731,0,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,5,263,4184262,245723,1,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,6,264,4184232,245730,0,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,7,265,4184260,245740,1,NAD83,11
44,66sr,140,245756,4184280,5,NA,NA,NA,NA,8,266,4184228,245777,0,NAD83,11
45,66i,14,264828,4157557,4,17,264734,4157567,19,1,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264735,4157567,19,2,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264736,4157567,19,3,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264737,4157567,19,4,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264738,4157567,19,5,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264739,4157567,19,6,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264740,4157567,19,7,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264741,4157567,19,8,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264742,4157567,19,9,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264743,4157567,19,10,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264744,4157567,19,11,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264747,4157567,19,12,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264748,4157567,19,13,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264749,4157567,19,14,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264750,4157567,19,15,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264751,4157567,19,16,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264752,4157567,19,17,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264753,4157567,19,18,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264754,4157567,19,19,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264755,4157567,19,20,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264756,4157567,19,21,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264757,4157567,19,22,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264758,4157567,19,23,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264759,4157567,19,24,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264760,4157567,19,25,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264761,4157567,19,26,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264762,4157567,19,27,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264763,4157567,19,28,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264764,4157567,19,29,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264765,4157567,19,30,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264766,4157567,19,31,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264767,4157567,19,32,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264768,4157567,19,33,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264769,4157567,19,34,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264770,4157567,19,35,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264771,4157567,19,36,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264772,4157567,19,37,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264773,4157567,19,38,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264774,4157567,19,39,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264775,4157567,19,40,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264776,4157567,19,41,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264777,4157567,19,42,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264778,4157567,19,43,NA,NA,NA,NA,NAD83,11
45,66i,14,264828,4157557,4,17,264779,4157567,19,44,NA,NA,NA,NA,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,1,NA,NA,NA,NA,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,2,281,271920,4182385,2,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,3,282,271133,4182096,1,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,4,283,271114,4182105,0,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,5,284,271096,4182106,1,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,6,286,271174,4152214,4,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,7,287,270887,4182812,1,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,8,288,270900,4182795,0,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,9,289,270901,4182793,5,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,10,290,270909,4182780,1,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,11,292,270912,4182770,4,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,12,294,272069,4182778,4,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,13,295,272078,4182765,4,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,14,299,272054,4182844,8,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,15,298,272060,4182815,16,NAD83,11
48,66i,279,271604,4182399,0,280,271608,4182348,5,16,296,272066,4182809,15,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,1,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,2,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,3,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,4,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,5,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,6,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,7,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,8,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,9,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,10,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,11,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,12,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,13,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,14,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,15,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,16,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,17,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,18,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,19,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,20,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,21,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,22,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,23,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,24,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,25,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,26,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,27,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,28,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,29,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,30,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,31,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,32,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,33,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,34,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,35,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,36,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,37,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,38,NA,NA,NA,NA,NAD83,11
49,66i,3,266989,4155688,1,5,266946,4155776,8,39,NA,NA,NA,NA,NAD83,11
5,66SI,251,243876,4204384,NA,258,NA,NA,0,1,257,UCD,NA,2,NAD83,11
50,66i,242,763074,4188652,1,243,763057,4188615,0,1,NA,NA,NA,NA,NAD83,10
50,66i,242,763074,4188652,1,243,763057,4188615,0,2,NA,NA,NA,NA,NAD83,10
50,66i,242,763074,4188652,1,243,763057,4188615,0,3,NA,NA,NA,NA,NAD83,10
50,66i,242,763074,4188652,1,243,763057,4188615,0,4,NA,NA,NA,NA,NAD83,10
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NAD83,11
54,66sr,40,267624,4152980,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,1,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,2,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,3,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,4,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,5,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,6,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,7,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,8,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,9,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,10,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,11,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,12,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,13,NA,NA,NA,NA,NAD83,11
55,66i,207,256860,4201207,0,209,256771,4201090,2,14,NA,NA,NA,NA,NAD83,11
